Status,Life expectancy ,Adult Mortality,Hepatitis B, BMI ,Polio,Diphtheria , thinness  1-19 years, thinness 5-9 years,Income composition of resources,Schooling
0.0,72.1,152.0,65.0,47.4,95.0,94.0,1.3,1.3,0.686,13.3
0.0,68.5,211.0,6.0,25.4,79.0,6.0,1.0,9.7,0.679,11.7
0.0,68.4,214.0,67.0,24.8,77.0,67.0,1.0,9.7,0.676,11.7
0.0,68.1,219.0,89.0,24.3,84.0,89.0,1.0,9.7,0.671,11.7
0.0,68.1,217.0,88.0,23.7,88.0,88.0,1.0,9.7,0.666,11.6
0.0,68.0,218.0,87.0,23.1,87.0,87.0,1.0,9.7,0.669,11.5
0.0,67.9,218.0,77.0,22.6,78.0,79.0,1.0,9.7,0.662,11.4
0.0,68.0,219.0,85.0,22.1,86.0,87.0,1.0,9.7,0.661,11.7
0.0,67.5,217.0,88.0,21.6,91.0,91.0,1.0,9.7,0.655,11.5
0.0,67.5,216.0,87.0,21.1,87.0,87.0,1.0,9.7,0.648,11.4
0.0,67.3,219.0,77.0,2.6,88.0,88.0,1.0,9.7,0.646,11.5
0.0,67.0,223.0,49.0,2.1,9.0,89.0,1.0,9.7,0.642,11.6
0.0,67.3,218.0,48.0,19.6,85.0,88.0,1.0,9.7,0.636,11.6
0.0,67.2,217.0,52.0,19.2,85.0,84.0,1.0,9.7,0.631,11.6
0.0,66.8,221.0,42.0,18.7,77.0,79.0,1.0,9.7,0.625,11.4
0.0,66.8,221.0,45.0,18.3,76.0,79.0,1.0,9.7,0.622,11.4
0.0,66.8,219.0,7.0,17.8,74.0,78.0,1.0,9.6,0.618,11.4
1.0,77.5,117.0,96.0,61.7,92.0,98.0,1.9,2.0,0.852,16.4
1.0,77.3,12.0,96.0,61.1,94.0,98.0,1.9,2.1,0.85,16.4
1.0,77.1,12.0,96.0,6.4,95.0,99.0,2.0,2.1,0.838,15.4
1.0,76.8,125.0,97.0,59.7,95.0,99.0,2.0,2.1,0.834,15.3
1.0,76.7,128.0,98.0,59.1,96.0,99.0,2.0,2.2,0.829,15.4
1.0,76.3,13.0,98.0,58.4,96.0,99.0,2.1,2.2,0.822,15.1
1.0,75.7,136.0,98.0,57.8,96.0,99.0,2.1,2.3,0.818,15.1
1.0,75.5,14.0,98.0,57.2,96.0,99.0,2.2,2.3,0.813,15.0
1.0,75.3,144.0,98.0,56.6,99.0,99.0,2.2,2.4,0.808,15.0
1.0,75.2,144.0,98.0,56.0,99.0,99.0,2.3,2.4,0.803,15.0
1.0,75.0,144.0,98.0,55.5,99.0,99.0,2.3,2.5,0.797,14.8
1.0,74.9,143.0,98.0,55.0,99.0,99.0,2.4,2.5,0.8,15.5
1.0,74.7,142.0,97.0,54.5,98.0,99.0,2.4,2.6,0.796,15.3
1.0,74.5,145.0,98.0,54.0,98.0,99.0,2.5,2.6,0.79,15.0
1.0,74.2,149.0,95.0,53.6,98.0,98.0,2.5,2.7,0.784,14.7
1.0,73.7,153.0,99.0,53.1,98.0,98.0,2.5,2.8,0.777,14.6
1.0,81.1,76.0,98.0,61.6,98.0,98.0,0.7,0.5,0.841,16.6
1.0,89.0,78.0,98.0,6.9,98.0,98.0,0.7,0.5,0.837,16.8
1.0,86.0,79.0,98.0,6.2,98.0,98.0,0.7,0.5,0.827,16.3
1.0,83.0,81.0,98.0,59.5,98.0,98.0,0.7,0.5,0.824,16.3
1.0,82.0,85.0,97.0,58.8,97.0,97.0,0.7,0.5,0.818,16.2
1.0,79.6,88.0,97.0,58.1,97.0,98.0,0.7,0.5,0.812,16.0
1.0,79.3,9.0,96.0,57.3,96.0,96.0,0.7,0.5,0.809,16.0
1.0,79.0,92.0,97.0,56.5,97.0,97.0,0.7,0.5,0.804,15.8
1.0,78.7,94.0,97.0,55.7,96.0,97.0,0.7,0.5,0.797,15.4
1.0,78.5,96.0,97.0,54.9,97.0,97.0,0.7,0.5,0.793,15.4
1.0,77.7,11.0,94.0,54.1,93.0,93.0,0.7,0.6,0.79,15.4
1.0,78.0,99.0,94.0,53.3,95.0,95.0,0.7,0.6,0.792,15.9
1.0,77.3,15.0,94.0,52.5,96.0,99.0,0.7,0.6,0.789,15.8
1.0,77.2,17.0,82.0,51.7,96.0,98.0,0.8,0.6,0.788,15.9
1.0,76.9,11.0,7.0,5.9,96.0,97.0,0.8,0.6,0.782,15.7
1.0,76.6,11.0,58.0,5.1,96.0,96.0,0.8,0.6,0.777,15.5
0.0,78.2,68.0,99.0,69.3,99.0,99.0,5.2,4.9,0.855,13.4
0.0,78.1,69.0,89.0,68.4,99.0,89.0,5.2,4.8,0.854,13.4
0.0,77.9,7.0,97.0,67.7,99.0,97.0,5.1,4.7,0.843,13.4
0.0,77.8,72.0,93.0,67.0,93.0,92.0,5.1,4.7,0.837,13.4
0.0,77.5,74.0,93.0,66.5,92.0,93.0,5.1,4.6,0.827,12.4
0.0,77.3,76.0,97.0,66.0,98.0,97.0,5.0,4.6,0.825,12.0
0.0,77.0,79.0,99.0,65.6,98.0,99.0,5.0,4.6,0.828,11.8
0.0,76.8,82.0,97.0,65.2,98.0,97.0,5.0,4.5,0.825,11.7
0.0,76.7,83.0,94.0,65.1,97.0,94.0,4.9,4.5,0.83,12.6
0.0,76.6,83.0,96.0,65.0,95.0,96.0,4.9,4.5,0.835,13.7
0.0,76.6,84.0,97.0,65.1,98.0,97.0,4.8,4.5,0.83,13.7
0.0,76.6,84.0,97.0,65.0,95.0,96.0,4.8,4.5,0.826,13.5
0.0,76.5,85.0,93.0,64.7,93.0,92.0,4.8,4.5,0.815,12.8
0.0,76.4,85.0,98.0,64.1,96.0,96.0,4.8,4.5,0.807,12.2
0.0,76.3,87.0,93.0,63.3,93.0,93.0,4.8,4.5,0.809,12.6
0.0,76.2,88.0,89.0,62.4,91.0,8.0,4.8,4.5,0.808,13.0
1.0,75.0,133.0,9.0,6.7,89.0,89.0,2.5,2.7,0.798,14.7
1.0,74.8,135.0,94.0,59.9,94.0,94.0,2.6,2.8,0.797,14.7
1.0,74.6,138.0,96.0,59.2,88.0,92.0,2.7,2.9,0.794,14.7
1.0,74.4,138.0,96.0,58.4,92.0,91.0,2.8,3.0,0.797,15.3
1.0,74.3,139.0,96.0,57.7,89.0,89.0,2.9,3.1,0.798,15.7
1.0,73.4,153.0,98.0,56.9,94.0,94.0,3.0,3.2,0.797,15.8
1.0,73.1,158.0,95.0,56.3,95.0,95.0,3.0,3.3,0.795,15.4
1.0,73.1,159.0,97.0,55.6,95.0,96.0,3.1,3.5,0.78,14.7
1.0,72.9,154.0,99.0,55.0,96.0,96.0,3.2,3.6,0.766,14.1
1.0,72.5,157.0,99.0,54.4,97.0,97.0,3.2,3.7,0.755,13.7
1.0,71.9,162.0,98.0,53.9,97.0,97.0,3.3,3.8,0.745,13.4
1.0,71.7,165.0,99.0,53.4,97.0,97.0,3.4,3.9,0.733,12.9
1.0,71.1,174.0,98.0,52.9,97.0,97.0,3.5,4.0,0.722,12.5
1.0,77.0,178.0,99.0,52.4,98.0,98.0,3.7,4.1,0.714,12.0
1.0,78.0,179.0,98.0,51.9,99.0,99.0,3.8,4.2,0.708,11.7
1.0,77.0,175.0,98.0,51.4,99.0,99.0,4.0,4.3,0.703,11.5
0.0,75.0,222.0,97.0,6.5,97.0,97.0,2.3,2.3,0.805,15.0
0.0,73.0,225.0,97.0,59.9,97.0,97.0,2.3,2.3,0.803,14.9
0.0,70.0,229.0,97.0,59.3,98.0,97.0,2.3,2.3,0.799,14.6
0.0,69.6,237.0,97.0,58.7,98.0,97.0,2.3,2.4,0.792,14.3
0.0,69.4,242.0,97.0,58.1,97.0,97.0,2.3,2.4,0.785,14.0
0.0,68.4,256.0,97.0,57.5,98.0,97.0,2.3,2.5,0.773,13.7
0.0,68.2,261.0,98.0,57.0,98.0,98.0,2.3,2.5,0.776,14.0
0.0,67.5,278.0,98.0,56.6,98.0,98.0,2.3,2.5,0.769,13.9
0.0,67.3,282.0,98.0,56.1,98.0,98.0,2.4,2.6,0.761,13.8
0.0,66.4,3.0,98.0,55.7,98.0,98.0,2.4,2.7,0.754,13.8
0.0,65.0,327.0,97.0,55.3,98.0,98.0,2.4,2.7,0.748,13.7
0.0,64.9,321.0,96.0,55.0,98.0,97.0,2.5,2.8,0.741,13.6
0.0,64.6,322.0,94.0,54.7,97.0,96.0,2.6,2.8,0.733,13.2
0.0,64.8,313.0,81.0,54.5,97.0,97.0,2.7,2.9,0.727,12.8
0.0,65.1,38.0,43.0,54.2,97.0,96.0,2.8,3.0,0.72,12.5
0.0,66.1,227.0,98.0,21.4,99.0,98.0,5.7,5.7,0.493,10.8
0.0,65.7,23.0,98.0,2.8,98.0,98.0,5.8,5.8,0.488,10.8
0.0,65.2,233.0,98.0,2.1,98.0,98.0,5.9,5.9,0.485,10.8
0.0,64.6,239.0,98.0,19.5,98.0,98.0,6.1,6.1,0.475,10.5
0.0,63.8,247.0,97.0,18.9,93.0,97.0,6.3,6.2,0.464,10.2
0.0,62.8,26.0,97.0,18.3,93.0,97.0,6.5,6.3,0.454,10.0
0.0,61.0,288.0,97.0,17.7,93.0,97.0,6.6,6.4,0.447,10.2
0.0,68.0,282.0,97.0,17.1,97.0,97.0,6.7,6.6,0.438,10.4
0.0,59.6,295.0,97.0,16.5,98.0,97.0,6.8,6.7,0.424,10.1
0.0,57.6,328.0,99.0,15.9,99.0,99.0,6.8,6.8,0.404,9.3
0.0,55.3,37.0,95.0,15.4,95.0,95.0,6.8,7.0,0.388,8.8
0.0,53.4,397.0,89.0,14.9,89.0,89.0,6.9,7.1,0.371,8.2
0.0,52.0,48.0,96.0,14.5,96.0,96.0,7.0,7.3,0.359,7.6
0.0,57.0,415.0,88.0,14.1,85.0,88.0,7.2,7.4,0.343,7.2
0.0,75.2,138.0,99.0,47.5,99.0,99.0,4.3,4.3,0.735,13.1
0.0,75.0,139.0,99.0,46.7,99.0,99.0,4.3,4.3,0.723,13.1
0.0,74.8,141.0,99.0,45.9,99.0,99.0,4.3,4.3,0.734,13.1
0.0,74.7,142.0,98.0,45.2,98.0,98.0,4.3,4.3,0.735,13.0
0.0,74.6,143.0,99.0,44.5,99.0,99.0,4.3,4.3,0.733,12.9
0.0,74.2,147.0,97.0,43.8,97.0,97.0,4.3,4.3,0.724,12.8
0.0,74.3,147.0,95.0,43.0,95.0,95.0,4.3,4.4,0.717,12.7
0.0,74.1,149.0,96.0,42.2,96.0,96.0,4.3,4.4,0.71,12.6
0.0,73.9,151.0,99.0,41.3,99.0,99.0,4.3,4.4,0.707,12.8
0.0,73.5,155.0,85.0,4.4,85.0,85.0,4.3,4.4,0.694,12.4
0.0,73.1,16.0,95.0,39.6,95.0,95.0,4.4,4.4,0.689,12.2
0.0,72.6,166.0,91.0,39.0,91.0,91.0,4.4,4.4,0.686,12.3
0.0,72.2,171.0,84.0,38.4,91.0,9.0,4.4,4.4,0.684,12.4
0.0,72.0,174.0,14.0,37.9,9.0,74.0,4.4,4.5,0.681,12.5
0.0,73.2,156.0,98.0,54.1,97.0,98.0,3.5,3.4,0.72,13.3
0.0,73.1,157.0,98.0,53.1,97.0,98.0,3.5,3.4,0.72,13.3
0.0,72.7,161.0,97.0,52.2,97.0,97.0,3.5,3.4,0.717,13.3
0.0,72.8,159.0,96.0,51.2,96.0,96.0,3.5,3.5,0.713,13.3
0.0,72.7,16.0,96.0,5.3,96.0,96.0,3.5,3.5,0.712,13.3
0.0,72.5,162.0,99.0,49.3,99.0,99.0,3.5,3.5,0.711,13.3
0.0,72.3,165.0,99.0,48.4,99.0,99.0,3.6,3.5,0.709,13.3
0.0,72.1,167.0,99.0,47.5,99.0,99.0,3.6,3.6,0.704,13.3
0.0,71.9,17.0,99.0,46.6,99.0,99.0,3.6,3.6,0.702,13.3
0.0,71.7,173.0,99.0,45.7,99.0,99.0,3.7,3.6,0.695,13.3
0.0,71.4,177.0,99.0,44.7,93.0,99.0,3.7,3.7,0.692,13.3
0.0,71.2,181.0,99.0,43.8,99.0,99.0,3.8,3.7,0.689,13.2
0.0,71.0,184.0,31.0,42.9,99.0,99.0,3.8,3.8,0.682,13.0
0.0,74.0,125.0,59.0,74.7,61.0,66.0,0.2,0.1,0.702,12.9
0.0,73.8,128.0,56.0,74.3,58.0,63.0,0.2,0.1,0.701,12.9
0.0,73.6,131.0,6.0,73.8,62.0,67.0,0.2,0.1,0.7,12.9
0.0,73.2,136.0,64.0,73.4,62.0,64.0,0.2,0.1,0.698,12.9
0.0,73.0,139.0,58.0,72.9,6.0,65.0,0.2,0.1,0.693,12.9
0.0,72.6,144.0,57.0,72.5,57.0,62.0,0.2,0.2,0.69,12.9
0.0,76.0,172.0,44.0,72.0,45.0,49.0,0.2,0.2,0.691,12.9
0.0,72.5,146.0,12.0,71.4,54.0,26.0,0.2,0.2,0.688,12.9
0.0,72.2,149.0,46.0,7.9,49.0,53.0,0.2,0.2,0.682,12.9
0.0,72.0,153.0,35.0,7.3,37.0,39.0,0.2,0.2,0.677,12.7
0.0,71.6,16.0,41.0,69.7,55.0,49.0,0.2,0.2,0.671,12.6
0.0,71.4,162.0,54.0,68.9,26.0,55.0,0.2,0.2,0.665,12.4
0.0,79.0,169.0,83.0,68.2,82.0,83.0,0.2,0.2,0.659,12.3
0.0,76.0,174.0,86.0,67.4,85.0,86.0,0.2,0.2,0.653,12.1
0.0,75.0,175.0,89.0,66.5,83.0,85.0,0.2,0.2,0.645,12.0
0.0,72.0,18.0,89.0,65.6,94.0,95.0,0.2,0.2,0.64,12.1
0.0,67.5,19.0,96.0,3.9,96.0,96.0,5.5,5.3,0.565,11.2
0.0,67.3,191.0,95.0,3.1,95.0,95.0,5.6,5.4,0.562,11.1
0.0,67.1,192.0,97.0,29.3,97.0,97.0,5.7,5.5,0.559,11.0
0.0,66.9,194.0,96.0,28.5,96.0,96.0,5.9,5.7,0.553,10.8
0.0,66.6,198.0,96.0,27.7,96.0,96.0,6.0,5.9,0.546,10.6
0.0,66.2,24.0,98.0,26.9,98.0,98.0,6.1,6.0,0.542,10.6
0.0,65.8,21.0,98.0,26.2,99.0,98.0,6.3,6.2,0.533,10.1
0.0,65.4,215.0,99.0,25.4,99.0,99.0,6.5,6.4,0.531,10.4
0.0,65.1,217.0,87.0,24.7,98.0,97.0,6.7,6.6,0.527,10.3
0.0,64.7,22.0,75.0,24.0,97.0,97.0,6.9,6.8,0.521,10.2
0.0,64.3,222.0,96.0,23.4,97.0,97.0,7.0,7.0,0.514,10.0
0.0,63.8,224.0,7.0,22.8,99.0,96.0,7.2,7.2,0.509,9.8
0.0,63.4,225.0,43.0,22.2,94.0,94.0,7.4,7.4,0.504,9.7
0.0,74.5,88.0,98.0,68.2,97.0,98.0,7.8,7.6,0.845,16.1
0.0,74.4,88.0,98.0,67.3,98.0,98.0,7.7,7.5,0.841,15.8
0.0,74.3,89.0,98.0,66.4,98.0,98.0,7.6,7.5,0.83,15.2
0.0,74.1,9.0,98.0,65.6,98.0,98.0,7.5,7.4,0.818,14.5
0.0,73.9,92.0,98.0,64.7,98.0,98.0,7.4,7.4,0.804,13.9
0.0,73.7,94.0,98.0,63.9,98.0,98.0,7.3,7.4,0.792,13.3
0.0,73.4,97.0,98.0,63.1,98.0,98.0,7.3,7.3,0.787,13.0
0.0,73.3,98.0,98.0,62.4,98.0,98.0,7.2,7.3,0.779,12.8
0.0,73.2,99.0,96.0,61.6,96.0,96.0,7.2,7.3,0.773,12.7
0.0,73.2,1.0,96.0,6.9,96.0,96.0,7.2,7.3,0.767,12.5
0.0,73.1,11.0,97.0,6.2,96.0,96.0,7.2,7.3,0.761,12.4
0.0,73.1,12.0,96.0,59.4,96.0,96.0,7.2,7.3,0.754,12.3
0.0,73.0,13.0,95.0,58.5,95.0,95.0,7.2,7.3,0.747,12.2
0.0,72.9,15.0,97.0,57.7,95.0,95.0,7.3,7.3,0.745,12.1
0.0,72.8,17.0,95.0,56.9,97.0,97.0,7.3,7.3,0.742,12.0
0.0,72.6,11.0,93.0,56.2,95.0,95.0,7.3,7.4,0.737,11.8
0.0,66.7,188.0,89.0,24.3,85.0,89.0,9.5,9.3,0.491,9.5
0.0,66.4,192.0,89.0,23.8,85.0,89.0,9.7,9.5,0.483,9.1
0.0,66.0,196.0,92.0,23.2,89.0,92.0,9.9,9.7,0.474,8.7
0.0,65.6,2.0,91.0,22.7,83.0,91.0,1.0,9.9,0.463,8.3
0.0,64.9,26.0,92.0,22.2,89.0,92.0,1.2,1.1,0.455,7.9
0.0,64.3,212.0,89.0,21.7,76.0,89.0,1.4,1.3,0.449,7.7
0.0,63.5,219.0,86.0,21.2,83.0,86.0,1.6,1.5,0.444,7.5
0.0,62.8,225.0,88.0,2.8,87.0,88.0,1.8,1.7,0.435,7.1
0.0,62.1,23.0,94.0,2.3,93.0,94.0,11.0,1.9,0.425,6.8
0.0,61.3,236.0,89.0,19.9,89.0,89.0,11.2,11.1,0.422,6.6
0.0,65.0,242.0,84.0,19.5,84.0,84.0,11.4,11.3,0.415,6.4
0.0,59.7,247.0,54.0,19.1,87.0,87.0,11.6,11.5,0.408,6.2
0.0,75.6,121.0,94.0,6.0,95.0,95.0,2.0,2.0,0.775,14.4
0.0,75.4,123.0,92.0,59.4,93.0,93.0,2.1,2.1,0.771,14.3
0.0,75.3,122.0,91.0,58.9,97.0,95.0,2.1,2.1,0.766,14.1
0.0,74.9,126.0,97.0,58.3,93.0,91.0,2.1,2.1,0.767,14.0
0.0,74.6,127.0,94.0,57.7,94.0,94.0,2.2,2.2,0.757,13.5
0.0,74.4,128.0,89.0,57.0,91.0,91.0,2.2,2.3,0.755,13.6
0.0,74.1,131.0,93.0,56.4,97.0,95.0,2.3,2.3,0.754,13.6
0.0,74.0,132.0,93.0,55.8,95.0,95.0,2.3,2.4,0.749,13.5
0.0,73.8,132.0,99.0,55.1,93.0,94.0,2.4,2.4,0.743,13.5
0.0,73.6,133.0,93.0,54.5,97.0,92.0,2.5,2.5,0.739,13.4
0.0,73.0,135.0,65.0,53.9,98.0,98.0,2.5,2.6,0.73,13.2
0.0,73.0,134.0,89.0,53.3,96.0,88.0,2.6,2.6,0.72,13.1
0.0,73.2,168.0,98.0,37.4,97.0,97.0,5.7,6.0,0.781,14.1
0.0,73.0,17.0,99.0,36.2,99.0,99.0,5.7,6.0,0.766,13.2
0.0,72.9,172.0,99.0,35.5,98.0,98.0,5.7,6.1,0.762,13.5
0.0,72.7,174.0,99.0,34.8,98.0,98.0,5.7,6.1,0.755,13.5
0.0,72.6,177.0,99.0,34.2,99.0,99.0,5.7,6.1,0.744,13.3
0.0,72.4,18.0,99.0,33.5,99.0,99.0,5.8,6.2,0.74,13.2
0.0,72.3,182.0,99.0,32.4,99.0,99.0,5.8,6.2,0.739,13.2
0.0,72.2,184.0,99.0,31.8,99.0,99.0,5.9,6.3,0.739,13.2
0.0,72.2,185.0,99.0,31.2,99.0,99.0,5.9,6.3,0.733,13.1
0.0,72.2,185.0,99.0,3.7,99.0,99.0,5.9,6.3,0.728,13.1
0.0,72.2,185.0,99.0,3.1,99.0,99.0,6.0,6.4,0.712,12.1
0.0,72.1,186.0,99.0,29.2,99.0,99.0,6.0,6.4,0.715,12.3
0.0,72.1,185.0,99.0,28.7,99.0,99.0,6.1,6.5,0.713,12.1
0.0,72.1,186.0,99.0,28.1,99.0,99.0,6.1,6.6,0.712,12.1
0.0,72.0,187.0,96.0,27.6,96.0,96.0,6.2,6.6,0.714,12.2
0.0,71.8,188.0,98.0,27.1,98.0,98.0,6.3,6.7,0.0,12.3
0.0,51.0,413.0,86.0,24.4,86.0,86.0,7.4,7.3,0.431,9.5
0.0,48.1,463.0,83.0,23.8,83.0,83.0,7.5,7.4,0.426,9.5
0.0,54.0,47.0,92.0,23.3,92.0,92.0,7.7,7.6,0.413,9.3
0.0,49.7,411.0,91.0,22.7,91.0,91.0,7.9,7.8,0.401,9.1
0.0,48.9,418.0,89.0,22.2,88.0,89.0,8.1,8.0,0.392,8.9
0.0,48.1,424.0,86.0,21.7,84.0,86.0,8.3,8.2,0.384,8.7
0.0,47.1,433.0,84.0,21.2,81.0,84.0,8.5,8.4,0.375,8.5
0.0,46.2,441.0,77.0,2.7,75.0,77.0,8.7,8.7,0.367,8.3
0.0,45.3,45.0,63.0,2.2,63.0,64.0,8.9,8.9,0.357,8.2
1.0,83.1,55.0,96.0,33.2,96.0,96.0,2.2,2.2,0.924,15.4
1.0,82.9,56.0,96.0,32.9,96.0,96.0,2.2,2.2,0.922,15.4
1.0,82.7,57.0,97.0,32.7,97.0,97.0,2.2,2.2,0.92,15.4
1.0,82.5,59.0,97.0,32.4,97.0,97.0,2.2,2.1,0.917,15.4
1.0,82.2,6.0,96.0,32.1,96.0,96.0,2.1,2.1,0.911,15.2
1.0,82.0,61.0,96.0,31.8,96.0,96.0,2.1,2.1,0.889,14.5
1.0,81.7,62.0,96.0,31.5,97.0,97.0,2.1,2.1,0.887,14.4
1.0,81.4,64.0,97.0,31.2,97.0,97.0,2.1,2.1,0.88,14.2
1.0,81.1,65.0,96.0,3.9,97.0,97.0,2.1,2.0,0.873,14.1
1.0,87.0,66.0,95.0,3.5,95.0,95.0,2.1,2.0,0.839,13.9
1.0,82.0,69.0,96.0,3.2,96.0,96.0,2.1,2.0,0.821,12.6
1.0,79.7,71.0,94.0,29.9,95.0,95.0,2.1,2.0,0.82,12.7
1.0,79.3,73.0,95.0,29.6,96.0,96.0,2.1,2.0,0.819,12.7
1.0,79.0,74.0,95.0,29.2,94.0,94.0,2.1,2.0,0.818,12.6
1.0,78.7,76.0,95.0,28.9,95.0,96.0,2.1,2.0,0.82,12.7
1.0,78.3,78.0,97.0,28.5,98.0,98.0,2.1,2.0,0.81,12.5
1.0,76.7,19.0,96.0,59.1,96.0,96.0,1.2,1.2,0.842,15.0
1.0,76.4,113.0,97.0,58.4,97.0,97.0,1.2,1.2,0.841,15.1
1.0,76.1,114.0,98.0,57.8,98.0,98.0,1.2,1.3,0.838,15.0
1.0,75.8,118.0,99.0,57.2,99.0,99.0,1.2,1.3,0.835,15.0
1.0,75.6,122.0,99.0,56.5,99.0,99.0,1.2,1.3,0.829,15.0
1.0,75.1,124.0,99.0,55.9,99.0,99.0,1.3,1.3,0.822,15.0
1.0,75.0,131.0,99.0,55.3,99.0,99.0,1.3,1.4,0.82,14.9
1.0,74.7,136.0,99.0,54.8,99.0,99.0,1.3,1.4,0.813,14.8
1.0,74.4,14.0,99.0,54.2,99.0,99.0,1.3,1.4,0.802,14.5
1.0,74.3,138.0,99.0,53.7,99.0,99.0,1.4,1.5,0.793,14.3
1.0,74.0,141.0,99.0,53.1,99.0,99.0,1.4,1.5,0.784,14.0
1.0,74.1,138.0,99.0,52.6,99.0,99.0,1.4,1.5,0.776,13.8
1.0,73.8,144.0,99.0,52.1,98.0,99.0,1.5,1.6,0.771,13.6
1.0,73.7,145.0,99.0,51.6,98.0,99.0,1.5,1.6,0.763,13.3
1.0,73.3,145.0,99.0,51.1,99.0,99.0,1.5,1.6,0.763,13.3
1.0,73.0,147.0,98.0,5.7,98.0,99.0,1.6,1.7,0.761,13.0
0.0,69.2,177.0,98.0,5.5,99.0,98.0,1.1,1.2,0.514,9.6
0.0,68.8,183.0,88.0,49.7,94.0,88.0,1.1,1.2,0.512,9.6
0.0,68.8,182.0,94.0,48.9,99.0,94.0,1.1,1.2,0.509,9.5
0.0,68.7,184.0,99.0,48.1,99.0,99.0,1.2,1.2,0.505,9.4
0.0,68.5,186.0,99.0,47.2,99.0,99.0,1.2,1.2,0.497,9.4
0.0,68.3,188.0,9.0,46.4,94.0,9.0,1.2,1.2,0.492,9.3
0.0,68.1,192.0,92.0,45.5,98.0,92.0,1.2,1.2,0.494,9.3
0.0,68.0,193.0,89.0,44.7,94.0,89.0,1.2,1.2,0.489,9.2
0.0,67.6,2.0,9.0,43.8,93.0,9.0,1.2,1.2,0.482,9.0
0.0,67.6,2.0,99.0,43.0,99.0,99.0,1.3,1.3,0.47,8.4
0.0,67.4,24.0,83.0,42.1,9.0,89.0,1.3,1.3,0.465,8.3
0.0,67.1,29.0,81.0,41.3,89.0,9.0,1.3,1.3,0.459,8.1
0.0,66.8,215.0,79.0,4.4,84.0,84.0,1.3,1.3,0.453,8.0
0.0,66.5,22.0,75.0,39.6,78.0,78.0,1.4,1.4,0.446,7.3
0.0,66.2,227.0,83.0,38.7,88.0,84.0,1.4,1.4,0.442,6.6
0.0,65.8,235.0,81.0,37.9,88.0,86.0,1.4,1.4,0.455,7.2
0.0,62.9,328.0,75.0,51.1,75.0,75.0,4.4,5.3,0.665,13.0
0.0,62.0,347.0,8.0,5.3,77.0,77.0,4.9,5.9,0.66,13.0
0.0,69.0,371.0,7.0,49.5,73.0,73.0,5.4,6.5,0.652,12.8
0.0,59.2,48.0,68.0,48.7,65.0,65.0,6.0,7.3,0.644,12.8
0.0,58.9,413.0,76.0,47.9,69.0,69.0,6.6,8.0,0.638,12.8
0.0,58.0,428.0,71.0,47.2,72.0,72.0,7.3,8.9,0.63,12.8
0.0,56.5,449.0,74.0,46.4,75.0,76.0,8.1,9.8,0.622,12.8
0.0,55.3,473.0,76.0,45.7,77.0,79.0,8.9,1.7,0.616,12.9
0.0,54.5,486.0,83.0,45.0,79.0,82.0,9.7,11.7,0.612,12.9
0.0,54.0,496.0,83.0,44.3,79.0,82.0,1.6,12.8,0.609,12.9
0.0,53.8,498.0,79.0,43.6,75.0,79.0,11.6,13.9,0.609,12.9
0.0,53.7,497.0,76.0,42.9,73.0,74.0,12.6,15.0,0.611,12.9
0.0,54.0,485.0,71.0,42.2,7.0,69.0,13.5,16.1,0.613,12.9
0.0,54.9,459.0,72.0,41.6,7.0,7.0,14.5,17.1,0.62,12.9
0.0,56.0,429.0,72.0,4.9,71.0,71.0,15.4,18.1,0.629,13.0
0.0,57.3,397.0,73.0,4.1,71.0,73.0,16.3,19.1,0.635,13.0
1.0,82.8,56.0,97.0,66.6,97.0,97.0,0.6,0.5,0.882,17.7
1.0,82.6,58.0,96.0,66.0,97.0,97.0,0.6,0.5,0.877,17.6
1.0,82.4,6.0,95.0,65.4,96.0,96.0,0.6,0.5,0.874,17.5
1.0,82.0,61.0,96.0,64.8,97.0,97.0,0.6,0.5,0.871,17.2
1.0,82.1,63.0,97.0,64.1,97.0,97.0,0.6,0.5,0.867,16.9
1.0,81.9,64.0,97.0,63.5,97.0,97.0,0.6,0.5,0.86,16.4
1.0,81.6,66.0,96.0,62.9,96.0,96.0,0.6,0.5,0.858,16.3
1.0,81.3,7.0,97.0,62.3,97.0,97.0,0.6,0.5,0.854,16.1
1.0,89.0,72.0,96.0,61.7,96.0,96.0,0.6,0.5,0.849,16.0
1.0,88.0,73.0,97.0,61.1,98.0,98.0,0.6,0.5,0.844,15.9
1.0,81.0,77.0,96.0,6.5,96.0,96.0,0.6,0.5,0.837,15.8
1.0,81.0,79.0,97.0,59.9,97.0,97.0,0.6,0.5,0.833,15.6
1.0,79.4,83.0,81.0,59.3,99.0,98.0,0.6,0.5,0.83,15.6
1.0,79.5,83.0,82.0,58.8,98.0,98.0,0.6,0.5,0.828,15.7
1.0,79.4,84.0,83.0,58.2,95.0,96.0,0.6,0.5,0.825,15.7
1.0,79.1,86.0,77.0,57.6,95.0,95.0,0.6,0.5,0.82,15.7
0.0,74.9,138.0,99.0,23.4,99.0,99.0,15.1,15.0,0.764,14.0
0.0,74.7,141.0,99.0,22.7,99.0,99.0,15.2,15.0,0.76,14.0
0.0,74.6,142.0,99.0,21.9,99.0,99.0,15.2,15.1,0.757,13.8
0.0,74.5,143.0,99.0,21.2,99.0,99.0,15.3,15.2,0.752,13.7
0.0,74.5,141.0,99.0,2.5,99.0,99.0,15.3,15.3,0.746,13.6
